Airport,Terminal,Date,hour,date_time,Total,Flights,Booths
TPA,Main,3/5/2022,12:00,2022/03/05 12:00,95,1,5
TPA,Main,3/5/2022,13:00,2022/03/05 13:00,42,1,6
TPA,Main,3/5/2022,16:00,2022/03/05 16:00,216,1,5
TPA,Main,3/5/2022,18:00,2022/03/05 18:00,113,1,6
TPA,Main,3/6/2022,12:00,2022/03/06 12:00,294,3,6
TPA,Main,3/6/2022,16:00,2022/03/06 16:00,122,1,4
TPA,Main,3/6/2022,17:00,2022/03/06 17:00,168,1,5
TPA,Main,3/6/2022,18:00,2022/03/06 18:00,158,1,5
TPA,Main,3/7/2022,10:00,2022/03/07 10:00,74,1,3
TPA,Main,3/7/2022,12:00,2022/03/07 12:00,158,1,4
TPA,Main,3/7/2022,14:00,2022/03/07 14:00,28,1,3
TPA,Main,3/7/2022,15:00,2022/03/07 15:00,6,1,1
TPA,Main,3/7/2022,16:00,2022/03/07 16:00,174,1,5
TPA,Main,3/7/2022,18:00,2022/03/07 18:00,7,1,1
TPA,Main,3/7/2022,20:00,2022/03/07 20:00,115,1,3
TPA,Main,3/8/2022,12:00,2022/03/08 12:00,76,1,3
TPA,Main,3/8/2022,17:00,2022/03/08 17:00,136,1,5
TPA,Main,3/8/2022,19:00,2022/03/08 19:00,158,1,4
TPA,Main,3/9/2022,12:00,2022/03/09 12:00,89,1,5
TPA,Main,3/9/2022,13:00,2022/03/09 13:00,89,1,5
TPA,Main,3/9/2022,16:00,2022/03/09 16:00,230,1,5
TPA,Main,3/9/2022,18:00,2022/03/09 18:00,67,1,4
TPA,Main,3/9/2022,19:00,2022/03/09 19:00,122,1,4
TPA,Main,3/10/2022,14:00,2022/03/10 14:00,36,1,3
TPA,Main,3/10/2022,15:00,2022/03/10 15:00,306,2,5
TPA,Main,3/10/2022,17:00,2022/03/10 17:00,6,1,1
TPA,Main,3/10/2022,18:00,2022/03/10 18:00,117,1,5
TPA,Main,3/10/2022,19:00,2022/03/10 19:00,128,1,5
TPA,Main,3/11/2022,11:00,2022/03/11 11:00,71,1,3
TPA,Main,3/11/2022,12:00,2022/03/11 12:00,103,1,5
TPA,Main,3/11/2022,13:00,2022/03/11 13:00,169,2,5
TPA,Main,3/11/2022,17:00,2022/03/11 17:00,180,1,5
TPA,Main,3/11/2022,18:00,2022/03/11 18:00,88,1,5
TPA,Main,3/11/2022,19:00,2022/03/11 19:00,131,1,5
TPA,Main,3/12/2022,12:00,2022/03/12 12:00,149,1,4
TPA,Main,3/12/2022,13:00,2022/03/12 13:00,42,1,4
TPA,Main,3/12/2022,15:00,2022/03/12 15:00,256,1,6
TPA,Main,3/12/2022,18:00,2022/03/12 18:00,14,1,2
TPA,Main,3/12/2022,20:00,2022/03/12 20:00,152,1,3
TPA,Main,3/13/2022,12:00,2022/03/13 12:00,155,1,5
TPA,Main,3/13/2022,13:00,2022/03/13 13:00,161,2,5
TPA,Main,3/13/2022,18:00,2022/03/13 18:00,456,3,5
TPA,Main,3/14/2022,10:00,2022/03/14 10:00,50,1,3
TPA,Main,3/14/2022,12:00,2022/03/14 12:00,144,1,3
TPA,Main,3/14/2022,15:00,2022/03/14 15:00,57,1,2
TPA,Main,3/14/2022,16:00,2022/03/14 16:00,6,1,1
TPA,Main,3/14/2022,18:00,2022/03/14 18:00,224,1,5
TPA,Main,3/14/2022,20:00,2022/03/14 20:00,124,1,4
TPA,Main,3/15/2022,12:00,2022/03/15 12:00,112,1,3
TPA,Main,3/15/2022,18:00,2022/03/15 18:00,112,1,5
TPA,Main,3/15/2022,19:00,2022/03/15 19:00,91,1,4
TPA,Main,3/16/2022,12:00,2022/03/16 12:00,101,1,5
TPA,Main,3/16/2022,13:00,2022/03/16 13:00,118,1,5
TPA,Main,3/16/2022,17:00,2022/03/16 17:00,272,1,6
TPA,Main,3/16/2022,18:00,2022/03/16 18:00,6,1,3
TPA,Main,3/16/2022,19:00,2022/03/16 19:00,215,2,5
TPA,Main,3/17/2022,12:00,2022/03/17 12:00,155,1,6
TPA,Main,3/17/2022,15:00,2022/03/17 15:00,71,1,6
TPA,Main,3/17/2022,16:00,2022/03/17 16:00,287,1,5
TPA,Main,3/17/2022,21:00,2022/03/17 21:00,138,1,5
TPA,Main,3/18/2022,11:00,2022/03/18 11:00,82,1,3
TPA,Main,3/18/2022,13:00,2022/03/18 13:00,122,2,6
TPA,Main,3/18/2022,14:00,2022/03/18 14:00,235,3,5
TPA,Main,3/18/2022,18:00,2022/03/18 18:00,238,1,6
TPA,Main,3/18/2022,19:00,2022/03/18 19:00,300,2,6
TPA,Main,3/19/2022,12:00,2022/03/19 12:00,164,1,5
TPA,Main,3/19/2022,13:00,2022/03/19 13:00,6,1,1
TPA,Main,3/19/2022,14:00,2022/03/19 14:00,109,1,5
TPA,Main,3/19/2022,16:00,2022/03/19 16:00,316,2,5
TPA,Main,3/19/2022,17:00,2022/03/19 17:00,47,1,4
TPA,Main,3/19/2022,18:00,2022/03/19 18:00,155,1,4
TPA,Main,3/20/2022,10:00,2022/03/20 10:00,7,1,1
TPA,Main,3/20/2022,12:00,2022/03/20 12:00,160,1,5
TPA,Main,3/20/2022,13:00,2022/03/20 13:00,127,1,6
TPA,Main,3/20/2022,14:00,2022/03/20 14:00,88,1,4
TPA,Main,3/20/2022,17:00,2022/03/20 17:00,310,1,6
TPA,Main,3/20/2022,18:00,2022/03/20 18:00,382,2,6
TPA,Main,3/21/2022,11:00,2022/03/21 11:00,130,1,3
TPA,Main,3/21/2022,12:00,2022/03/21 12:00,160,1,3
TPA,Main,3/21/2022,15:00,2022/03/21 15:00,74,2,3
TPA,Main,3/21/2022,18:00,2022/03/21 18:00,426,2,6
TPA,Main,3/22/2022,12:00,2022/03/22 12:00,147,1,3
TPA,Main,3/22/2022,15:00,2022/03/22 15:00,8,1,1
TPA,Main,3/22/2022,18:00,2022/03/22 18:00,129,1,5
TPA,Main,3/22/2022,19:00,2022/03/22 19:00,158,1,4
TPA,Main,3/23/2022,12:00,2022/03/23 12:00,89,1,3
TPA,Main,3/23/2022,13:00,2022/03/23 13:00,117,1,4
TPA,Main,3/23/2022,16:00,2022/03/23 16:00,311,1,5
TPA,Main,3/23/2022,17:00,2022/03/23 17:00,29,1,4
TPA,Main,3/23/2022,18:00,2022/03/23 18:00,112,1,5
TPA,Main,3/23/2022,19:00,2022/03/23 19:00,79,1,5
TPA,Main,3/24/2022,12:00,2022/03/24 12:00,38,1,3
TPA,Main,3/24/2022,15:00,2022/03/24 15:00,59,1,4
TPA,Main,3/24/2022,16:00,2022/03/24 16:00,307,1,5
TPA,Main,3/24/2022,18:00,2022/03/24 18:00,136,1,3
TPA,Main,3/25/2022,11:00,2022/03/25 11:00,111,1,5
TPA,Main,3/25/2022,12:00,2022/03/25 12:00,113,1,4
TPA,Main,3/25/2022,13:00,2022/03/25 13:00,165,2,6
TPA,Main,3/25/2022,18:00,2022/03/25 18:00,222,1,6
TPA,Main,3/25/2022,19:00,2022/03/25 19:00,248,2,6
TPA,Main,3/26/2022,12:00,2022/03/26 12:00,155,1,5
TPA,Main,3/26/2022,14:00,2022/03/26 14:00,53,1,5
TPA,Main,3/26/2022,15:00,2022/03/26 15:00,342,2,4
TPA,Main,3/26/2022,18:00,2022/03/26 18:00,141,1,4
TPA,Main,3/27/2022,10:00,2022/03/27 10:00,15,1,2
TPA,Main,3/27/2022,12:00,2022/03/27 12:00,155,1,5
TPA,Main,3/27/2022,13:00,2022/03/27 13:00,115,1,5
TPA,Main,3/27/2022,14:00,2022/03/27 14:00,35,1,5
TPA,Main,3/27/2022,17:00,2022/03/27 17:00,313,1,4
TPA,Main,3/27/2022,18:00,2022/03/27 18:00,125,1,4
TPA,Main,3/28/2022,11:00,2022/03/28 11:00,85,1,3
TPA,Main,3/28/2022,12:00,2022/03/28 12:00,138,1,5
TPA,Main,3/28/2022,15:00,2022/03/28 15:00,32,1,2
TPA,Main,3/28/2022,17:00,2022/03/28 17:00,159,1,3
TPA,Main,3/28/2022,18:00,2022/03/28 18:00,132,1,5
TPA,Main,3/29/2022,12:00,2022/03/29 12:00,99,1,3
TPA,Main,3/29/2022,14:00,2022/03/29 14:00,9,1,1
TPA,Main,3/29/2022,16:00,2022/03/29 16:00,464,2,5
TPA,Main,3/29/2022,19:00,2022/03/29 19:00,129,1,4
TPA,Main,3/30/2022,12:00,2022/03/30 12:00,49,1,3
TPA,Main,3/30/2022,13:00,2022/03/30 13:00,111,1,3
TPA,Main,3/30/2022,16:00,2022/03/30 16:00,333,2,6
TPA,Main,3/30/2022,17:00,2022/03/30 17:00,35,1,2
TPA,Main,3/30/2022,20:00,2022/03/30 20:00,127,1,3
TPA,Main,3/30/2022,22:00,2022/03/30 22:00,81,1,4
TPA,Main,3/31/2022,12:00,2022/03/31 12:00,69,1,4
TPA,Main,3/31/2022,15:00,2022/03/31 15:00,49,1,3
TPA,Main,3/31/2022,17:00,2022/03/31 17:00,239,1,5
TPA,Main,3/31/2022,19:00,2022/03/31 19:00,135,1,3
TPA,Main,4/1/2022,11:00,2022/04/01 11:00,34,1,3
TPA,Main,4/1/2022,12:00,2022/04/01 12:00,66,2,5
TPA,Main,4/1/2022,13:00,2022/04/01 13:00,158,2,5
TPA,Main,4/1/2022,15:00,2022/04/01 15:00,10,1,1
TPA,Main,4/1/2022,16:00,2022/04/01 16:00,10,1,1
TPA,Main,4/1/2022,17:00,2022/04/01 17:00,321,1,7
TPA,Main,4/1/2022,18:00,2022/04/01 18:00,192,1,6
TPA,Main,4/1/2022,19:00,2022/04/01 19:00,309,2,6
TPA,Main,4/2/2022,09:00,2022/04/02 09:00,20,1,2
TPA,Main,4/2/2022,12:00,2022/04/02 12:00,133,1,4
TPA,Main,4/2/2022,13:00,2022/04/02 13:00,46,1,3
TPA,Main,4/2/2022,16:00,2022/04/02 16:00,340,2,6
TPA,Main,4/2/2022,17:00,2022/04/02 17:00,266,1,5
TPA,Main,4/3/2022,10:00,2022/04/03 10:00,15,2,2
TPA,Main,4/3/2022,13:00,2022/04/03 13:00,214,2,5
TPA,Main,4/3/2022,14:00,2022/04/03 14:00,121,1,5
TPA,Main,4/3/2022,17:00,2022/04/03 17:00,324,1,5
TPA,Main,4/3/2022,18:00,2022/04/03 18:00,173,1,5
TPA,Main,4/4/2022,10:00,2022/04/04 10:00,60,1,3
TPA,Main,4/4/2022,13:00,2022/04/04 13:00,144,1,4
TPA,Main,4/4/2022,15:00,2022/04/04 15:00,38,1,2
TPA,Main,4/4/2022,17:00,2022/04/04 17:00,241,1,4
TPA,Main,4/4/2022,22:00,2022/04/04 22:00,160,1,3
TPA,Main,4/5/2022,13:00,2022/04/05 13:00,137,1,2
TPA,Main,4/5/2022,16:00,2022/04/05 16:00,205,1,5
TPA,Main,4/5/2022,18:00,2022/04/05 18:00,320,1,5
TPA,Main,4/5/2022,19:00,2022/04/05 19:00,156,1,5
TPA,Main,4/6/2022,13:00,2022/04/06 13:00,125,1,5
TPA,Main,4/6/2022,16:00,2022/04/06 16:00,331,1,6
TPA,Main,4/6/2022,17:00,2022/04/06 17:00,187,2,5
TPA,Main,4/6/2022,19:00,2022/04/06 19:00,20,1,5
TPA,Main,4/6/2022,20:00,2022/04/06 20:00,132,1,6
TPA,Main,4/7/2022,13:00,2022/04/07 13:00,57,1,5
TPA,Main,4/7/2022,15:00,2022/04/07 15:00,42,1,4
TPA,Main,4/7/2022,17:00,2022/04/07 17:00,8,1,1
TPA,Main,4/7/2022,18:00,2022/04/07 18:00,254,1,5
TPA,Main,4/7/2022,22:00,2022/04/07 22:00,127,1,5
TPA,Main,4/8/2022,11:00,2022/04/08 11:00,46,1,4
TPA,Main,4/8/2022,13:00,2022/04/08 13:00,111,1,4
TPA,Main,4/8/2022,14:00,2022/04/08 14:00,135,3,4
TPA,Main,4/8/2022,18:00,2022/04/08 18:00,627,3,6
TPA,Main,4/8/2022,20:00,2022/04/08 20:00,247,1,6
TPA,Main,4/9/2022,09:00,2022/04/09 09:00,9,1,3
TPA,Main,4/9/2022,14:00,2022/04/09 14:00,65,1,5
TPA,Main,4/9/2022,17:00,2022/04/09 17:00,773,4,7
TPA,Main,4/9/2022,18:00,2022/04/09 18:00,132,2,6
TPA,Main,4/10/2022,11:00,2022/04/10 11:00,23,1,1
TPA,Main,4/10/2022,13:00,2022/04/10 13:00,125,1,6
TPA,Main,4/10/2022,14:00,2022/04/10 14:00,213,2,6
TPA,Main,4/10/2022,16:00,2022/04/10 16:00,314,1,4
TPA,Main,4/10/2022,19:00,2022/04/10 19:00,141,1,5
TPA,Main,4/11/2022,10:00,2022/04/11 10:00,72,1,2
TPA,Main,4/11/2022,12:00,2022/04/11 12:00,153,1,6
TPA,Main,4/11/2022,14:00,2022/04/11 14:00,149,1,7
TPA,Main,4/11/2022,15:00,2022/04/11 15:00,53,1,3
TPA,Main,4/11/2022,16:00,2022/04/11 16:00,260,1,6
TPA,Main,4/11/2022,19:00,2022/04/11 19:00,125,1,6
TPA,Main,4/12/2022,12:00,2022/04/12 12:00,108,1,5
TPA,Main,4/12/2022,16:00,2022/04/12 16:00,208,1,5
TPA,Main,4/12/2022,17:00,2022/04/12 17:00,300,1,7
TPA,Main,4/12/2022,19:00,2022/04/12 19:00,149,1,3
TPA,Main,4/13/2022,12:00,2022/04/13 12:00,67,1,2
TPA,Main,4/13/2022,13:00,2022/04/13 13:00,115,1,3
TPA,Main,4/13/2022,16:00,2022/04/13 16:00,288,1,6
TPA,Main,4/13/2022,17:00,2022/04/13 17:00,218,1,6
TPA,Main,4/13/2022,20:00,2022/04/13 20:00,137,1,6
TPA,Main,4/14/2022,12:00,2022/04/14 12:00,83,1,4
TPA,Main,4/14/2022,15:00,2022/04/14 15:00,156,1,3
TPA,Main,4/14/2022,16:00,2022/04/14 16:00,254,1,4
TPA,Main,4/14/2022,18:00,2022/04/14 18:00,167,2,3
TPA,Main,4/15/2022,11:00,2022/04/15 11:00,54,1,3
TPA,Main,4/15/2022,12:00,2022/04/15 12:00,81,1,4
TPA,Main,4/15/2022,14:00,2022/04/15 14:00,118,1,4
TPA,Main,4/15/2022,15:00,2022/04/15 15:00,6,1,1
TPA,Main,4/15/2022,16:00,2022/04/15 16:00,201,1,4
TPA,Main,4/15/2022,17:00,2022/04/15 17:00,323,2,5
TPA,Main,4/15/2022,19:00,2022/04/15 19:00,388,2,6
TPA,Main,4/16/2022,12:00,2022/04/16 12:00,132,2,5
TPA,Main,4/16/2022,15:00,2022/04/16 15:00,185,2,7
TPA,Main,4/16/2022,16:00,2022/04/16 16:00,419,2,6
TPA,Main,4/16/2022,18:00,2022/04/16 18:00,157,1,5
TPA,Main,4/16/2022,19:00,2022/04/16 19:00,36,1,5
TPA,Main,4/17/2022,10:00,2022/04/17 10:00,29,1,4
TPA,Main,4/17/2022,12:00,2022/04/17 12:00,160,2,5
TPA,Main,4/17/2022,14:00,2022/04/17 14:00,132,2,6
TPA,Main,4/17/2022,16:00,2022/04/17 16:00,176,1,6
TPA,Main,4/17/2022,19:00,2022/04/17 19:00,137,1,5
TPA,Main,4/18/2022,11:00,2022/04/18 11:00,68,1,3
TPA,Main,4/18/2022,12:00,2022/04/18 12:00,148,1,5
TPA,Main,4/18/2022,13:00,2022/04/18 13:00,89,1,5
TPA,Main,4/18/2022,15:00,2022/04/18 15:00,63,1,4
TPA,Main,4/18/2022,16:00,2022/04/18 16:00,156,1,4
TPA,Main,4/18/2022,19:00,2022/04/18 19:00,108,1,5
TPA,Main,4/19/2022,12:00,2022/04/19 12:00,101,1,5
TPA,Main,4/19/2022,16:00,2022/04/19 16:00,126,1,6
TPA,Main,4/19/2022,17:00,2022/04/19 17:00,240,1,5
TPA,Main,4/19/2022,18:00,2022/04/19 18:00,119,1,5
TPA,Main,4/20/2022,12:00,2022/04/20 12:00,43,1,6
TPA,Main,4/20/2022,13:00,2022/04/20 13:00,114,1,6
TPA,Main,4/20/2022,17:00,2022/04/20 17:00,328,2,8
TPA,Main,4/20/2022,18:00,2022/04/20 18:00,48,1,7
TPA,Main,4/20/2022,20:00,2022/04/20 20:00,153,1,6
TPA,Main,4/21/2022,12:00,2022/04/21 12:00,72,1,6
TPA,Main,4/21/2022,15:00,2022/04/21 15:00,68,1,7
TPA,Main,4/21/2022,18:00,2022/04/21 18:00,299,2,8
TPA,Main,4/22/2022,11:00,2022/04/22 11:00,50,1,4
TPA,Main,4/22/2022,12:00,2022/04/22 12:00,133,1,5
TPA,Main,4/22/2022,13:00,2022/04/22 13:00,55,1,5
TPA,Main,4/22/2022,14:00,2022/04/22 14:00,101,1,6
TPA,Main,4/22/2022,15:00,2022/04/22 15:00,101,1,5
TPA,Main,4/22/2022,17:00,2022/04/22 17:00,191,1,5
TPA,Main,4/22/2022,18:00,2022/04/22 18:00,122,1,5
TPA,Main,4/22/2022,19:00,2022/04/22 19:00,92,1,5
TPA,Main,4/23/2022,09:00,2022/04/23 09:00,32,1,3
TPA,Main,4/23/2022,12:00,2022/04/23 12:00,143,1,4
TPA,Main,4/23/2022,14:00,2022/04/23 14:00,35,1,3
TPA,Main,4/23/2022,16:00,2022/04/23 16:00,584,3,6
TPA,Main,4/23/2022,19:00,2022/04/23 19:00,150,1,5
TPA,Main,4/24/2022,11:00,2022/04/24 11:00,41,1,3
TPA,Main,4/24/2022,12:00,2022/04/24 12:00,163,1,7
TPA,Main,4/24/2022,13:00,2022/04/24 13:00,157,2,7
TPA,Main,4/24/2022,16:00,2022/04/24 16:00,280,1,5
TPA,Main,4/24/2022,18:00,2022/04/24 18:00,6,1,1
TPA,Main,4/24/2022,19:00,2022/04/24 19:00,142,1,5
TPA,Main,4/25/2022,12:00,2022/04/25 12:00,242,2,4
TPA,Main,4/25/2022,13:00,2022/04/25 13:00,114,1,4
TPA,Main,4/25/2022,15:00,2022/04/25 15:00,229,2,8
TPA,Main,4/25/2022,19:00,2022/04/25 19:00,144,1,3
TPA,Main,4/26/2022,12:00,2022/04/26 12:00,115,1,6
TPA,Main,4/26/2022,15:00,2022/04/26 15:00,122,1,8
TPA,Main,4/26/2022,16:00,2022/04/26 16:00,244,1,8
TPA,Main,4/26/2022,18:00,2022/04/26 18:00,159,1,6
TPA,Main,4/27/2022,12:00,2022/04/27 12:00,75,1,6
TPA,Main,4/27/2022,13:00,2022/04/27 13:00,112,1,7
TPA,Main,4/27/2022,16:00,2022/04/27 16:00,300,2,7
TPA,Main,4/27/2022,18:00,2022/04/27 18:00,93,1,6
TPA,Main,4/27/2022,20:00,2022/04/27 20:00,154,1,5
TPA,Main,4/28/2022,12:00,2022/04/28 12:00,73,1,4
TPA,Main,4/28/2022,15:00,2022/04/28 15:00,48,1,3
TPA,Main,4/28/2022,17:00,2022/04/28 17:00,196,1,6
TPA,Main,4/28/2022,19:00,2022/04/28 19:00,126,1,5
TPA,Main,4/29/2022,11:00,2022/04/29 11:00,61,1,4
TPA,Main,4/29/2022,12:00,2022/04/29 12:00,80,1,4
TPA,Main,4/29/2022,13:00,2022/04/29 13:00,149,2,5
TPA,Main,4/29/2022,16:00,2022/04/29 16:00,420,2,5
TPA,Main,4/29/2022,19:00,2022/04/29 19:00,136,1,5
TPA,Main,4/29/2022,20:00,2022/04/29 20:00,153,1,5
TPA,Main,4/30/2022,09:00,2022/04/30 09:00,45,1,4
TPA,Main,4/30/2022,12:00,2022/04/30 12:00,155,1,4
TPA,Main,4/30/2022,18:00,2022/04/30 18:00,234,1,6
TPA,Main,4/30/2022,19:00,2022/04/30 19:00,201,2,5
TPA,Main,4/30/2022,21:00,2022/04/30 21:00,294,1,6
TPA,Main,4/30/2022,22:00,2022/04/30 22:00,49,1,2
TPA,Main,5/1/2022,11:00,2022/05/01 11:00,44,1,5
TPA,Main,5/1/2022,12:00,2022/05/01 12:00,150,1,6
TPA,Main,5/1/2022,14:00,2022/05/01 14:00,142,2,6
TPA,Main,5/1/2022,16:00,2022/05/01 16:00,284,1,5
TPA,Main,5/1/2022,19:00,2022/05/01 19:00,113,1,4
TPA,Main,5/2/2022,11:00,2022/05/02 11:00,83,1,5
TPA,Main,5/2/2022,12:00,2022/05/02 12:00,155,1,5
TPA,Main,5/2/2022,14:00,2022/05/02 14:00,107,1,6
TPA,Main,5/2/2022,15:00,2022/05/02 15:00,46,1,2
TPA,Main,5/2/2022,16:00,2022/05/02 16:00,212,3,7
TPA,Main,5/2/2022,17:00,2022/05/02 17:00,253,1,7
TPA,Main,5/2/2022,18:00,2022/05/02 18:00,118,1,4
TPA,Main,5/3/2022,11:00,2022/05/03 11:00,6,1,1
TPA,Main,5/3/2022,12:00,2022/05/03 12:00,114,1,4
TPA,Main,5/3/2022,16:00,2022/05/03 16:00,350,2,4
TPA,Main,5/3/2022,19:00,2022/05/03 19:00,151,1,3
TPA,Main,5/4/2022,12:00,2022/05/04 12:00,57,1,6
TPA,Main,5/4/2022,14:00,2022/05/04 14:00,107,1,8
TPA,Main,5/4/2022,16:00,2022/05/04 16:00,253,1,7
TPA,Main,5/4/2022,17:00,2022/05/04 17:00,21,1,6
TPA,Main,5/4/2022,19:00,2022/05/04 19:00,183,1,8
TPA,Main,5/4/2022,20:00,2022/05/04 20:00,108,1,6
TPA,Main,5/5/2022,12:00,2022/05/05 12:00,67,1,6
TPA,Main,5/5/2022,13:00,2022/05/05 13:00,51,1,4
TPA,Main,5/5/2022,15:00,2022/05/05 15:00,51,1,5
TPA,Main,5/5/2022,17:00,2022/05/05 17:00,392,2,6
TPA,Main,5/5/2022,19:00,2022/05/05 19:00,94,1,5
TPA,Main,5/6/2022,10:00,2022/05/06 10:00,33,1,3
TPA,Main,5/6/2022,12:00,2022/05/06 12:00,84,1,6
TPA,Main,5/6/2022,14:00,2022/05/06 14:00,201,2,7
TPA,Main,5/6/2022,16:00,2022/05/06 16:00,139,1,6
TPA,Main,5/6/2022,17:00,2022/05/06 17:00,165,1,6
TPA,Main,5/6/2022,18:00,2022/05/06 18:00,113,1,6
TPA,Main,5/6/2022,22:00,2022/05/06 22:00,103,1,4
TPA,Main,5/7/2022,10:00,2022/05/07 10:00,24,1,2
TPA,Main,5/7/2022,12:00,2022/05/07 12:00,97,1,8
TPA,Main,5/7/2022,13:00,2022/05/07 13:00,57,1,5
TPA,Main,5/7/2022,15:00,2022/05/07 15:00,98,1,4
TPA,Main,5/7/2022,16:00,2022/05/07 16:00,260,2,5
TPA,Main,5/7/2022,17:00,2022/05/07 17:00,298,1,6
TPA,Main,5/7/2022,18:00,2022/05/07 18:00,94,1,4
TPA,Main,5/8/2022,10:00,2022/05/08 10:00,44,1,3
TPA,Main,5/8/2022,12:00,2022/05/08 12:00,99,1,5
TPA,Main,5/8/2022,13:00,2022/05/08 13:00,100,1,6
TPA,Main,5/8/2022,14:00,2022/05/08 14:00,30,1,5
TPA,Main,5/8/2022,17:00,2022/05/08 17:00,234,1,5
TPA,Main,5/8/2022,18:00,2022/05/08 18:00,97,1,5
TPA,Main,5/9/2022,11:00,2022/05/09 11:00,69,1,3
TPA,Main,5/9/2022,12:00,2022/05/09 12:00,88,1,5
TPA,Main,5/9/2022,14:00,2022/05/09 14:00,90,1,6
TPA,Main,5/9/2022,15:00,2022/05/09 15:00,41,1,6
TPA,Main,5/9/2022,16:00,2022/05/09 16:00,448,2,6
TPA,Main,5/9/2022,18:00,2022/05/09 18:00,118,1,3
TPA,Main,5/10/2022,12:00,2022/05/10 12:00,72,1,4
TPA,Main,5/10/2022,16:00,2022/05/10 16:00,400,2,7
TPA,Main,5/10/2022,18:00,2022/05/10 18:00,100,1,5
TPA,Main,5/11/2022,12:00,2022/05/11 12:00,57,1,5
TPA,Main,5/11/2022,14:00,2022/05/11 14:00,112,1,5
TPA,Main,5/11/2022,16:00,2022/05/11 16:00,306,2,7
TPA,Main,5/11/2022,20:00,2022/05/11 20:00,109,1,7
TPA,Main,5/11/2022,22:00,2022/05/11 22:00,90,1,4
TPA,Main,5/12/2022,12:00,2022/05/12 12:00,85,1,5
TPA,Main,5/12/2022,15:00,2022/05/12 15:00,100,1,5
TPA,Main,5/12/2022,16:00,2022/05/12 16:00,542,2,5
TPA,Main,5/12/2022,19:00,2022/05/12 19:00,157,1,4
TPA,Main,5/13/2022,11:00,2022/05/13 11:00,78,1,4
TPA,Main,5/13/2022,12:00,2022/05/13 12:00,75,1,7
TPA,Main,5/13/2022,13:00,2022/05/13 13:00,95,1,5
TPA,Main,5/13/2022,14:00,2022/05/13 14:00,96,1,7
TPA,Main,5/13/2022,16:00,2022/05/13 16:00,363,2,8
TPA,Main,5/13/2022,18:00,2022/05/13 18:00,124,1,8
TPA,Main,5/13/2022,22:00,2022/05/13 22:00,107,1,3
TPA,Main,5/14/2022,09:00,2022/05/14 09:00,41,1,3
TPA,Main,5/14/2022,12:00,2022/05/14 12:00,86,1,6
TPA,Main,5/14/2022,13:00,2022/05/14 13:00,7,1,1
TPA,Main,5/14/2022,14:00,2022/05/14 14:00,236,3,7
TPA,Main,5/14/2022,16:00,2022/05/14 16:00,573,2,8
TPA,Main,5/14/2022,17:00,2022/05/14 17:00,44,1,7
TPA,Main,5/14/2022,18:00,2022/05/14 18:00,123,1,6
TPA,Main,5/15/2022,03:00,2022/05/15 03:00,18,1,2
TPA,Main,5/15/2022,10:00,2022/05/15 10:00,64,1,3
TPA,Main,5/15/2022,12:00,2022/05/15 12:00,105,2,5
TPA,Main,5/15/2022,14:00,2022/05/15 14:00,164,2,5
TPA,Main,5/15/2022,16:00,2022/05/15 16:00,297,1,6
TPA,Main,5/15/2022,19:00,2022/05/15 19:00,153,1,6
TPA,Main,5/16/2022,12:00,2022/05/16 12:00,80,1,5
TPA,Main,5/16/2022,13:00,2022/05/16 13:00,202,2,5
TPA,Main,5/16/2022,15:00,2022/05/16 15:00,49,1,4
TPA,Main,5/16/2022,16:00,2022/05/16 16:00,209,1,5
TPA,Main,5/16/2022,17:00,2022/05/16 17:00,324,1,5
TPA,Main,5/16/2022,18:00,2022/05/16 18:00,117,1,5
TPA,Main,5/17/2022,12:00,2022/05/17 12:00,94,1,3
TPA,Main,5/17/2022,16:00,2022/05/17 16:00,173,1,6
TPA,Main,5/17/2022,17:00,2022/05/17 17:00,219,1,6
TPA,Main,5/17/2022,18:00,2022/05/17 18:00,130,1,4
TPA,Main,5/18/2022,12:00,2022/05/18 12:00,77,1,4
TPA,Main,5/18/2022,14:00,2022/05/18 14:00,113,1,6
TPA,Main,5/18/2022,16:00,2022/05/18 16:00,46,2,3
TPA,Main,5/18/2022,18:00,2022/05/18 18:00,303,1,5
TPA,Main,5/18/2022,20:00,2022/05/18 20:00,106,1,5
TPA,Main,5/18/2022,22:00,2022/05/18 22:00,123,1,3
TPA,Main,5/19/2022,12:00,2022/05/19 12:00,40,1,6
TPA,Main,5/19/2022,15:00,2022/05/19 15:00,53,1,5
TPA,Main,5/19/2022,17:00,2022/05/19 17:00,302,1,7
TPA,Main,5/19/2022,18:00,2022/05/19 18:00,289,2,6
TPA,Main,5/20/2022,11:00,2022/05/20 11:00,61,1,4
TPA,Main,5/20/2022,13:00,2022/05/20 13:00,249,3,8
TPA,Main,5/20/2022,16:00,2022/05/20 16:00,323,2,7
TPA,Main,5/20/2022,19:00,2022/05/20 19:00,110,1,7
TPA,Main,5/20/2022,22:00,2022/05/20 22:00,102,1,3
TPA,Main,5/21/2022,09:00,2022/05/21 09:00,33,1,3
TPA,Main,5/21/2022,12:00,2022/05/21 12:00,99,1,4
TPA,Main,5/21/2022,13:00,2022/05/21 13:00,43,2,3
TPA,Main,5/21/2022,14:00,2022/05/21 14:00,126,1,5
TPA,Main,5/21/2022,16:00,2022/05/21 16:00,294,1,8
TPA,Main,5/21/2022,17:00,2022/05/21 17:00,287,2,7
TPA,Main,5/21/2022,19:00,2022/05/21 19:00,145,1,4
